"freq","word1","word2","word3","word4","word5"
"4","as","a","result","of","an"
"2","as","a","result","of","declining"
"2","as","a","result","of","her"
"2","as","a","result","of","his"
"2","as","a","result","of","injuries"
"2","as","a","result","of","our"
"3","as","a","result","of","that"
"29","as","a","result","of","the"
"3","as","a","result","of","their"
"5","as","a","result","of","this"
"2","as","a","result","they","will"
"2","as","a","rookie","in","then"
"2","as","a","security","guard","in"
"2","as","a","senior","he","was"
"2","as","a","show","of","support"
"3","as","a","sign","of","a"
"2","as","a","society","we","have"
"2","as","a","solo","artist","in"
"2","as","a","sophomore","and","junior"
"2","as","a","sophomore","he","was"
"2","as","a","sophomore","in","he"
"2","as","a","source","of","inspiration"
"2","as","a","starter","for","the"
"2","as","a","stay","at","home"
"2","as","a","team","and","we"
"2","as","a","thank","you","to"
"2","as","a","unk","for","the"
"3","as","a","way","to","avoid"
"2","as","a","way","to","engage"
"2","as","a","way","to","get"
"2","as","a","way","to","make"
"2","as","a","way","to","motivate"
"3","as","a","way","to","pay"
"2","as","a","way","to","preserve"
"2","as","a","young","girl","she"
"2","as","all","the","multitude","of"
"2","as","amended","by","commonwealth","act"
"2","as","an","alternative","to","the"
"2","as","an","employee","of","the"
"2","as","an","opportunity","to","encourage"
"2","as","an","unrestricted","free","agent"
"2","as","an","up","and","comer"
"2","as","an","up","and","coming"
"2","as","arrogant","enigmatic","and","driven"
"2","as","bad","as","the","first"
"2","as","bad","as","they","could"
"3","as","bad","as","you","think"
"2","as","being","in","the","same"
"2","as","both","executive","vice","president"
"2","as","both","mr","b","in"
"3","as","chairman","of","the","senate"
"2","as","close","as","possible","to"
"2","as","close","to","normal","as"
"2","as","close","to","the","bottom"
"2","as","co","chair","of","the"
"2","as","director","of","the","state"
"2","as","early","as","a","m"
"2","as","early","as","next","year"
"3","as","excited","as","i","am"
"2","as","executive","director","of","the"
"2","as","fan","fiction","to","stephenie"
"7","as","far","as","i'm","concerned"
"3","as","far","as","i","am"
"13","as","far","as","i","can"
"3","as","far","as","i","could"
"15","as","far","as","i","know"
"2","as","far","as","i","m"
"3","as","far","as","it","goes"
"2","as","far","as","she","knows"
"5","as","far","as","the","eye"
"2","as","far","as","the","road"
"2","as","far","as","the","unk"
"3","as","far","as","we","can"
"2","as","far","as","you","can"
"2","as","far","back","as","that"
"4","as","far","back","as","the"
"2","as","fast","as","he","could"
"4","as","fast","as","i","can"
"3","as","fast","as","i","could"
"2","as","fast","as","we","could"
"2","as","fast","as","you","can"
"3","as","for","the","rest","of"
"2","as","good","a","place","as"
"2","as","good","as","i","can"
"2","as","good","as","i","thought"
"3","as","good","as","it","gets"
"2","as","good","as","mine","because"
"2","as","good","as","you","can"
"2","as","good","or","better","than"
"2","as","hard","as","i","can"
"3","as","has","been","the","case"
"2","as","he","pretended","to","be"
"2","as","he","recovers","from","a"
"2","as","he","tried","to","get"
"3","as","he","walked","out","of"
"2","as","head","coach","of","the"
"3","as","high","as","you","can"
"2","as","hipster","miranda","elana","unk"
"2","as","husband","and","wife","and"
"2","as","i","am","going","to"
"3","as","i","can","remember","i"
"2","as","i","d","like","to"
"2","as","i","discovered","when","i"
"2","as","i","do","at","my"
"2","as","i","entered","the","room"
"2","as","i","found","out","that"
"2","as","i","have","a","lot"
"2","as","i","have","gone","through"
"2","as","i","have","mentioned","before"
"2","as","i","like","to","call"
"2","as","i","m","going","to"
"2","as","i","made","my","way"
"2","as","i","said","at","the"
"2","as","i","said","i","am"
"2","as","i","thought","it","would"
"2","as","i","tried","to","get"
"3","as","i","ve","mentioned","before"
"2","as","i","wait","for","the"
"2","as","i","wanted","it","to"
"2","as","i","wanted","to","be"
"2","as","i","was","able","to"
"2","as","i","was","enjoying","it"
"3","as","i","would","like","to"
"2","as","if","for","the","first"
"2","as","if","i","didn't","have"
"2","as","if","it","s","the"
"2","as","if","it","was","a"
"2","as","if","it","were","a"
"2","as","if","it","were","about"
"2","as","if","it","were","some"
"2","as","if","it","were","the"
"2","as","if","it","were","yesterday"
"2","as","if","nothing","had","ever"
"2","as","if","she","was","going"
"2","as","if","that","wasn","t"
"2","as","if","there","was","a"
"2","as","if","they","had","been"
"2","as","if","they","were","in"
"2","as","if","they","were","on"
"3","as","if","they","weren","t"
"2","as","if","what","you","do"
"2","as","if","you'll","die","today"
"3","as","if","you'll","live","forever"
"2","as","in","i","don","t"
"6","as","in","the","case","of"
"2","as","inept","as","gary","canter"
"12","as","is","and","is","subject"
"6","as","is","often","the","case"
"2","as","is","sometimes","the","case"
"2","as","is","the","case","in"
"3","as","is","the","case","with"
"2","as","it","appeared","in","the"
"2","as","it","does","with","the"
"2","as","it","headed","toward","the"
"2","as","it","is","in","heaven"
"2","as","it","ought","to","be"
"2","as","it","possibly","can","be"
"2","as","it","relates","to","the"
"2","as","it","seems","to","be"
"2","as","it","turned","out","the"
"3","as","it","turns","out","i"
"3","as","it","turns","out","the"
"4","as","it","used","to","be"
"2","as","it","was","designed","to"
"2","as","it","was","in","the"
"2","as","long","as","he","did"
"2","as","long","as","he","wants"
"2","as","long","as","he","was"
"2","as","long","as","i've","been"
"2","as","long","as","i","am"
"13","as","long","as","i","can"
"3","as","long","as","i","don"
"5","as","long","as","i","have"
"2","as","long","as","i","live"
"2","as","long","as","i","ve"
"2","as","long","as","it's","not"
"2","as","long","as","it","has"
"8","as","long","as","it","is"
"5","as","long","as","it","s"
"2","as","long","as","it","takes"
"2","as","long","as","she","can"
"2","as","long","as","there","is"
"6","as","long","as","they","are"
"2","as","long","as","they","can"
"2","as","long","as","they","don't"
"3","as","long","as","they","keep"
"6","as","long","as","we","can"
"2","as","long","as","we","re"
"3","as","long","as","you","are"
"3","as","long","as","you","can"
"2","as","long","as","you","don"
"2","as","long","as","you","don't"
"4","as","long","as","you","have"
"3","as","long","as","you","live"
"2","as","long","as","you","re"
"2","as","loud","as","he","could"
"3","as","luck","would","have","it"
"2","as","many","books","as","i"
"2","as","many","if","not","more"
"2","as","many","of","you","know"
"4","as","many","people","as","possible"
"5","as","many","times","as","you"
"2","as","mentioned","in","a","previous"
"2","as","mine","because","well","it's"
"3","as","most","of","you","know"
"4","as","much","a","part","of"
"2","as","much","as","billion","in"
"3","as","much","as","i'd","like"
"2","as","much","as","i","am"
"2","as","much","as","i","appreciate"
"6","as","much","as","i","can"
"2","as","much","as","i","could"
"3","as","much","as","i","did"
"15","as","much","as","i","do"
"4","as","much","as","i","enjoyed"
"3","as","much","as","i","hate"
"3","as","much","as","i","like"
"12","as","much","as","i","love"
"3","as","much","as","i","loved"
"3","as","much","as","i","miss"
"2","as","much","as","i","thought"
"2","as","much","as","i","try"
"3","as","much","as","i","used"
"2","as","much","as","i","wish"
"4","as","much","as","i","would"
"2","as","much","as","in","the"
"2","as","much","as","it","does"
"2","as","much","as","it","has"
"4","as","much","as","it","is"
"2","as","much","as","it","was"
"3","as","much","as","percent","and"
"2","as","much","as","percent","the"
"3","as","much","as","possible","and"
"3","as","much","as","possible","from"
"2","as","much","as","possible","said"
"2","as","much","as","the","next"
"2","as","much","as","they","did"
"2","as","much","as","they","used"
"3","as","much","as","we","are"
"2","as","much","as","we","can"
"2","as","much","as","you'd","expect"
"2","as","much","as","you","breathe"
"3","as","much","as","you","can"
"4","as","much","as","you","do"
"2","as","much","as","you","love"
"6","as","much","as","you","want"
"2","as","much","fun","as","being"
"2","as","much","if","not","more"
"3","as","much","to","do","with"
"2","as","no","surprise","that","the"
"2","as","nothing","more","than","a"
"4","as","of","the","end","of"
"2","as","one","of","the","areas"
"9","as","one","of","the","best"
"2","as","one","of","the","biggest"
"3","as","one","of","the","first"
"2","as","one","of","the","greatest"
"3","as","one","of","the","main"
"12","as","one","of","the","most"
"2","as","one","of","the","nation's"
"5","as","one","of","the","top"
"2","as","one","of","the","world"
"2","as","one","of","the","world's"
"2","as","osu","coach","mike","riley"
"2","as","part","of","a","cost"
"2","as","part","of","a","joint"
"2","as","part","of","a","tour"
"3","as","part","of","an","effort"
"2","as","part","of","efforts","to"
"2","as","part","of","its","effort"
"3","as","part","of","the","agreement"
"2","as","part","of","the","american"
"2","as","part","of","the","new"
"2","as","part","of","the","plan"
"2","as","part","of","the","program"
"2","as","part","of","the","settlement"
"3","as","part","of","the","unk"
"2","as","possible","this","year","we"
"2","as","president","he","has","been"
"2","as","proof","they","apologised","for"
"2","as","provide","prospective","and","current"
"2","as","quickly","as","she","could"
"2","as","quickly","as","we","can"
"2","as","sarkozy's","last","stand","and"
"2","as","several","multi","denominational","slot"
"2","as","she","thinks","she","is"
"2","as","smart","as","i","am"
"2","as","soft","as","i'd","like"
"2","as","some","of","the","most"
"2","as","some","of","you","know"
"2","as","some","of","you","may"
"2","as","someone","who","has","been"
"2","as","soon","as","hipster","miranda"
"2","as","soon","as","i","arrived"
"8","as","soon","as","i","can"
"2","as","soon","as","i","do"
"2","as","soon","as","i","finish"
"14","as","soon","as","i","get"
"2","as","soon","as","i","got"
"4","as","soon","as","it","is"
"2","as","soon","as","possible","and"
"2","as","soon","as","possible","without"
"2","as","soon","as","school","is"
"3","as","soon","as","they","are"
"2","as","soon","as","they","can"
"2","as","soon","as","we","arrived"
"2","as","soon","as","we","found"
"2","as","soon","as","we","get"
"2","as","soon","as","we","have"
"2","as","staff","accountants","accounting","auditing"
"2","as","the","action","of","a"
"2","as","the","basis","for","the"
"2","as","the","basis","of","the"
